Prompt,Story
"Hello, my dear. You do not know who I am, but I know you. I am one of the three demons that were assigned","Hello, my dear. You do not know who I am, but I know you. I am one of the three demons that were assigned to you at birth. You see, some people in this world are destined for greatness, destined to live happy, fulfilling lives. You, I am afraid, are not one of those people, and it is our job to make sure of that. Who are we? Oh yes, of course, how rude of me. Allow me to introduce us: Shame is my younger brother, the demon on your left shoulder. Shame tells you that you’re a freak; that those thoughts you have are not normal; that you will never fit in. Shame whispered into your ear when your mother found you playing with yourself as a child. Shame is the one who makes you hate yourself. Fear sits on your right shoulder. He is my older brother, as old as life itself. Fear fills every dark corner with monsters, and turns every stranger on a dark street into a murderer. Fear stops you from telling your crush how you feel. He tells you it is better not to try than to let people see you fail. Fear makes you build your prison. Who am I, then? I am the worst of your demons, but you see me as a friend. You turn to me when you have nothing else because I live in your heart. I am the one who forces you to endure. The one who prolongs your torment.Sincerely, Hope."
"When I was a child, my family moved to a big old two-story house with big empty rooms and","When I was a child, my family moved to a big old two-story house with big empty rooms and creaking floorboards. Both my parents worked, so I was often alone when I came home from school. One early evening, when I came home, the house was still dark. I called out, “Mum?” and heard her singing voice say, “Yeeeeees?” from upstairs. I called her again as I climbed the stairs to see which room she was in and again got the same “Yeeeeees?” reply. We were decorating at the time, and I didn’t know my way around the maze of rooms, but she was in one of the far ones, right down the hall. I felt uneasy, but I figured that was only natural, so I rushed forward to see my mom, knowing that her presence would calm my fears, as a mother’s presence always does. Just as I reached for the handle of the door to let myself into the room, I heard the front door downstairs open, and my mother called, “Sweetie, are you home?” in a cheery voice. I jumped back, startled, and ran down the stairs to her, but as I glanced back from the top of the stairs, the door to the room slowly opened a crack. For a brief moment, I saw something strange in there, and I don’t know what it was, but it was staring at me."
"Yesterday, I was doing my regular stuff. At this point, I was on a call with my friend for ~20 minutes","Yesterday, I was doing my regular stuff. At this point, I was on a call with my friend for ~20 minutes, and randomly, my bathroom light turned off. I was on the porch with the view on the inside, and the bathroom light turned off, then the bedroom light, then the living room. I moved out three months ago, and I’m home alone. After ~5 minutes, the porch light turned off and the TV followed. ~20 seconds after that, the whole street went dark. It was 12 at that point, and all streetlights and lights were off. I tried turning my TV back on, but nothing happened. My phone suddenly just started playing random music, as if someone had been playing the piano on my phone. ~1 hour later, I tried going to sleep in the pitch black and left my phone in the living room, still playing music. I woke up that morning from a nightmare, and everything was on, as if nothing had happened; nothing was touched, and the TV outside was still on pause from my call and on my phone on the couch. It was off and said I had been on call for 2 hours and 47 minutes. I called my friend, and he just said, “You were talking, then you stopped talking. I waited and nothing. I thought I heard you drop your phone and mumble a few times after just hanging up after awhile.” I still have nightmares and questions from that “day”."
"There was a hunter in the woods who, after a long day hunting, was in the middle of an immense","There was a hunter in the woods who, after a long day hunting, was in the middle of an immense forest. It was getting dark, and having lost his bearings, he decided to head in one direction until he was clear of the increasingly oppressive foliage. After what seemed like hours, he came across a cabin in a small clearing. Realizing how dark it had grown, he decided to see if he could stay there for the night. He approached and found the door ajar. Nobody was inside. The hunter flopped down on the single bed, deciding to explain himself to the owner in the morning. As he looked around, he was surprised to see the walls adorned by many portraits, all painted in incredible detail. Without exception, they appeared to be staring down at him, their features twisted into looks of hatred. Staring back, he grew increasingly uncomfortable. Making a concerted effort to ignore the many hateful faces, he turned to face the wall, and exhausted, he fell into a restless sleep. Face down in an unfamiliar bed, he turned, blinking in unexpected sunlight. Looking up, he discovered that the cabin had no portraits, only windows."
"On Monday, I came up with the perfect plan. No one even knew we were friends. On Tuesday","On Monday, I came up with the perfect plan. No one even knew we were friends. On Tuesday, he stole the gun from his dad. On Wednesday, we decided to make our move during the following day’s pep rally. On Thursday, while the entire school was in the gym, we waited just outside the doors. I was to use the gun on whoever walked out first. Then he would take the gun and go into the gym blasting. I walked up to Mr. Quinn the guidance counselor and shot him in the face three times. He fell back into the gym, dead. The shots were deafening. We heard screams in the auditorium one could not see us yet. I handed him the gun and whispered, “Your turn.” He ran into the gym and started firing. I followed a moment after. He hadn’t hit anyone yet. Kids were scrambling and hiding. It was mayhem. I ran up behind him and tackled him. We struggled. I wrenched the gun out of his hands, turned it on him, and killed him. I closed his mouth forever. On Friday, I was anointed a hero. It was indeed the perfect plan."
"“If God exists, why is there so much evil in the world?” It’s a common question, but it is misplaced","“If God exists, why is there so much evil in the world?” It’s a common question, but it is misplaced. All things must have balance. Light and dark. Good and evil. Sound and silence. Without one, the other cannot exist.”So if that’s true, then God does NOTHING to fight evil?” That might be your follow-up question. Of course, he fights evil. Relentlessly. I am Dartalian, one of His most Holy and Righteous angels. I roam the Earth, disposing of evil wherever I find it. I kill the monsters you don’t ever want to know about. I crush them completely so you can sleep at night. You humans have no idea how many of you live because of the work I do.”But what about Stalin? Hitler? Ted Bundy? Jack the Ripper?”Well, those are the minor ones I had to let live. For balance. The ones I destroy are ….too horrible and vile to survive.What’s funny, is while I would wager you never have heard the name Dartalian in any relegious texts, I bet you have heard of me.Americans, for example, have their own name for me. Sudden Infant Death Syndrome."
Jake’s best friend is his grandpa. They are inseparable. Jake wakes up asking for his grandpa,"Jake’s best friend is his grandpa. They are inseparable. Jake wakes up asking for his grandpa, and he only sleeps if Grandpa is sitting by his bedside. It is a common sound in our house to hear this wee three-year-old laugh with glee at the stories Grand Papa regales him with. While other kids cling to their parents, I could be gone for hours, and Jake wouldn’t notice because he was with his grandpa. Jake can also be quite the clown. If he finds a stick, he picks it up, holds on to it, bends his little back, and takes even more baby steps to imitate how Grandpa walks. He also crinkles up his face in an adorable frown to imitate Grandpa’s face. “Look, look, Mum, I’m Grand Papa,” he likes to yell out each time he pulls that face. Except, there is no grandpa. Jake’s grandfather, my father, lives 3000 miles away from us. We get to see him maybe once a year, if we are lucky. The house we moved into belonged to an old couple. After her husband died, his wife, the 85-year-old widow, sold the house to us and moved to France to be with her daughter. So yeah, every time Jake calls for his grandpa, a shiver runs down my spine."
A wealthy man wanted to go hunting in a part of northern Canada where few people,"A wealthy man wanted to go hunting in a part of northern Canada where few people had ever hunted. He traveled to a trading post and tried to find a guide to take him. But no one would do it. It was too dangerous, they said. Finally, he found an Indian who needed money badly, and he agreed to take him. The Indian's name was DeFago. They made camp in the snow near a large frozen lake. For three days they hunted, but they had nothing to show for it. The third night a windstorm came up. They lay in their tent listening to the wind howling and the trees whipping back and forth. To see the storm better, the hunter opened the tent flap. What he saw startled him. There wasn't a breath of air, stirring, and the trees were standing perfectly still. Yet he could hear the wind howling. And the more he listened, the more it sounded as if it were calling DeFago's name. ""Da-faaaaaaaaay-go!"" it called. ''Da-faaaaaaaaay-go!'' ""I must be losing my mind,"" the hunter thought. But DeFago had gotten out of his sleeping bag. He was huddled in a corner of the tent, his head buried in his arms. ""What's this all about?"" the hunter asked. ""It's nothing,"" DeFago said. But the wind continued to call to him. And DeFago became more tense and more restless. ""Da-Faaaaaaaaay-go!"" it called. ""Da-faaaaaaaaay-go!"" Suddenly, he jumped to his feet, and he began to run from the tent. But the hunter grabbed him and wrestled him to the ground. ""You can't leave me out here,"" the hunter shouted. Then the wind called again, and DeFago broke loose and ran into the darkness. The hunter could hear him screaming as he went. Again and again he cried, ""Oh, my fiery feet, my burning feet of fire . . ."" Then his voice faded away, and the wind died down. At daybreak, the hunter followed DeFago's tracks in the snow. They went through the woods, down toward the lake, then out onto the ice. But soon he noticed something strange. The steps DeFago had taken got longer and longer. They were so long no human being could have taken them. It was as if something had helped him to hurry away. The hunter followed the tracks out to the middle of the lake, but there they disappeared. At first, he thought that DeFago had fallen through the ice, but there wasn't any hole. Then he thought that something had pulled him off the ice into the sky. But that made no sense. As he stood wondering what had happened, the wind I picked up again. Soon it was howling as it had the night before. Then he heard DeFago's voice. It was coming from up above, and again he heard DeFago screaming, • . My fiery feet, my burning feet . . ."" But there was nothing to be seen. Now the hunter wanted to leave that place as fast as he could. He went back to camp and packed. Then he left some food for DeFago, and he started out. Weeks later he reached civilization. The following year he went back to hunt in that area again. He went to the same trading post to look for a guide. The people there could not explain what had happened to DeFago that night. But they had not seen him since then. “Maybe it was the Wendigo,"" one of them said, and he laughed. “It's supposed to come with the wind. It drags you along at great speed until your feet are burned away, and more of you than that. Then it carries you into the sky, and it drops you. It's just a crazy story, but that's what some of the Indians say.'' A few days later the hunter was at the trading post again. An Indian came in and sat by the fire. He had a blanket wrapped around him, and he wore his hat so that you couldn't see his face. The hunter thought there was something familiar about him. He walked over and he asked, “Are you DeFago?"" The Indian didn't answer. “Do you know anything about him?"" No answer. He began to wonder if something was wrong, if the man needed help. But he couldn't see his face. ""Are you all right?"" he asked. No answer. To get a look at him, he lifted the Indian's hat. Then he screamed. There was nothing under the hat but a pile of ashes."
This scary story is a scary game that people play at Hallowe'en. But it can be played whenever,"This scary story is a scary game that people play at Hallowe'en. But it can be played whenever the spirit moves you. The players sit in a circle in a darkened room and listen to a storyteller describe the rotting remains of a corpse. Each part is passed around for them to feel. In one version, a player is out if he or she screams or gasps with fright. In another version, everybody stays to the end, no matter how scared they get. Here is the story: Once in this town there lived a man named Brown. It was years ago, on this night, that he was murdered out of spite. We have here his remains. First, let's feel his brains. (A wet, squishy tomato) Now here are his eyes, still frozen with surprise. (Two peeled grapes) This is his nose. (A chicken bone) Here is his ear. (A dried apricot) And here is his hand, rotting flesh and bone. (A cloth or rubber glove filled with mud or ice) But his hair still grows. (A handful of corn silk or wet fur or yarn) And his heart still beats, now and then. (A piece of raw liver) And his blood still flows. Dip your fingers in it. It's nice and warm. (A bowl of catsup thinned with warm water) That's all there is, except for these worms. They are the ones that ate the rest of him. (A handful of wet, cooked spaghetti noodles) "
Sam Lewis spent the evening playing chess at his friend's house. It was about midnight,"Sam Lewis spent the evening playing chess at his friend's house. It was about midnight when they finished their game, and he started home. Outside it was icy cold and as quiet as the grave. As he came around a turn in the road, he was surprised to see a woman walking ahead of him. She was carrying a basket covered with a white cloth. When he caught up to her, he looked to see who it was. But she was so bundled up against the cold, it was hard to see her face. ""Good evening,"" Sam said. ""What brings you out so late?"" But she didn't answer. Then he said, ""May I carry your basket?"" She handed it to him. From under the cloth, a small voice said, ""That's very nice of you,"" and that was followed by wild laughter. Sam was so startled that he dropped the basket — and out rolled a woman's head. He looked at the head, and he stared at the woman. ""It's her head!"" he cried. And he started to run, and the woman and her head began to chase him. Soon the head caught up to him. It bounded into the air and sunk its teeth into his left leg. Sam screamed with pain and ran faster. But the woman and her head stayed right behind. Soon the head leaped into the air again and bit into his other leg. Then they were gone. Donald and Sarah went to the movies. Then they went for a ride in Donald's car. They parked up on a hill at the edge of town. From there they could see the lights up and down the valley. Donald turned on the radio and found some music. But an announcer broke in with a news bulletin. A murderer had escaped from the state prison. He was armed with a knife and was headed south on foot. His left hand was missing. In its place, he wore a hook. “Let's roll up the windows and lock the doors/' said Sarah. “That's a good idea/' said Donald. “That prison isn't too far away,"" said Sarah. “Maybe we really should go home. 7 ' “But it's only ten o'clock/' said Donald. “I don't care what time it is,"" she said. “I want to go home."" “Look, Sarah,"" said Donald, “he's not going to climb all the way up here. Why would he do that? Even if he did, all the doors are locked. How could he get in?""  “Donald, he could take that hook and break through a window and open a door,"" she said. “I'm scared. I want to go home."" Donald was annoyed. “Girls always are afraid of some- thing,"" he said. As he started the car, Sarah thought she heard some- one, or something, scratching at her door. “Did you hear that?"" she asked as they roared away. “It sounded like somebody was trying to get in."" ""Oh, sure,"" said Donald. Soon they got to her house. ""Would you like to come in and have some cocoa?"" she asked. ""No,"" he said, ""I've got to go home."" He went around to the other side of the car to let her out. Hanging on the door handle was a hook."
A young man invited a young woman to a formal dance. But she was very poor,"A young man invited a young woman to a formal dance. But she was very poor, and she could not afford to buy the evening gown she needed for such an occasion. ""Maybe you can rent a dress,"" her mother said. So she went to a pawnshop not far from where she lived. There she found a white satin evening gown in her size. She looked lovely in it, and she was able to rent it for very little. When she arrived at the dance with her friend, she was so attractive, everyone wanted to meet her. She danced again and again and was having a wonderful time. But then she began to feel dizzy and faint, and she asked her friend to take her home. ""I think I have danced too much,"" she told him. When she got home, she lay down on her bed. The next morning her mother found that her daughter had died. The doctor did not understand what had caused her death. So he had the coroner perform an autopsy. The coroner found that she had been poisoned by em- balming fluid. It had stopped her blood from flowing. There were traces of the fluid on her dress. He decided it had entered her skin when she perspired while she was dancing. The pawnbroker said he bought the dress from an un- dertaker's helper. It had been used in a funeral for another young woman, and the helper had stolen it just before she was buried. The girl driving the old blue sedan was a senior at the high school. She lived on a farm about eight miles away and used the car to drive back and forth. She had driven into town that night to see a basketball game. Now she was on her way home. As she pulled \away from the school, she noticed a red pick-up truck follow her out of the parking lot. A few minutes later the truck was still behind her. ""I guess we're going in the same direction,” she thought. She began to watch the truck in her mirror. When she changed her speed, the driver of the truck changed his speed. When she passed a car, so did he."
"Then he turned on his high beams, flooding her car with light. He left them","Then he turned on his high beams, flooding her car with light. He left them on for almost a minute. ""He probably wants to pass me,"" she thought. But she was becoming uneasy. Usually she drove home over a back road. Not too many people went that way. But when she turned onto that road, so did the truck. ""I've got to get away from him,"" she thought, and she began to drive faster. Then he turned his high beams on again. After a minute, he turned them off. Then he turned them on again and off again. She drove even faster, but the truck driver stayed right behind her. Then he turned his high beams on again. Once more her car was ablaze with light. ""What is he doing?"" she wondered. ""What does he want?"" Then he turned them off again. But a minute later he had them on again, and he left them on. At last she pulled into her driveway, and the truck pulled in right behind her. She jumped from the car and ran to the house. ""Call the police!"" she screamed at her father. Out in the driveway she could see the driver of the truck. He had a gun in his hand. When the police arrived, they started to arrest him, but he pointed to the girl's car. ""You don't want me,"" he said. ""You want him."" Crouched behind the driver's seat, there was a man with a knife. As the driver of the truck explained it, the man slipped into the girl's car just before she left the school. He saw it happen, but there was no way he could stop it. He thought about getting the police, but he was afraid to leave her. So he followed her car. Each time the man in the back seat reached up to over- power her, the driver of the truck turned on his high beams. Then the man dropped down, afraid that someone might see him. It was nine o'clock in the evening. Everybody was sitting on the couch in front of the TV. There were Richard, Brian, Jenny, and Doreen, the babysitter. The telephone rang."
"Maybe it's your mother,"" said Doreen. She picked up the phone. Before she could say a word","“Maybe it's your mother,"" said Doreen. She picked up the phone. Before she could say a word, a man laughed hysterically and hung up. “Who was it?"" asked Richard. “Some nut,"" said Doreen. “What did I miss?"" At nine-thirty the telephone rang again. Doreen answered it. It was the man who had called before. “I'll be there soon,"" he said, and he laughed and hung up. “Who was it?"" the children asked. “Some crazy person,"" she said. About ten o'clock the telephone rang again. Jenny got to it first. “Hello,"" she said. It was the same man. “One more hour,"" he said, and he laughed and hung up. “He said, 'One more hour.' What did he mean?"" asked Jenny. “Don't worry,"" said Doreen. “It's somebody fooling around."" “I'm scared,"" said Jenny. About ten-thirty the telephone rang once more. When Doreen picked it up, the man said, “Pretty soon now,"" and he laughed. "" Why are you doing this?"" Doreen screamed, and he hung up. “Was it that guy again?"" asked Brian. “Yes,"" said Doreen. ""I'm going to call the operator and complain."" The operator told her to call back if it happened again. and she would try to trace the call. At eleven o'clock the telephone rang again. Doreen answered it. ""Very soon now/' the man said, and he laughed and hung up. Doreen called the operator. Almost at once she called back. ""That person is calling from a telephone upstairs,"" she said. ""You'd better leave. I'll get the police."" Just then a door upstairs opened. A man they had never seen before started down the stairs toward them. As they ran from the house, he was smiling in a very strange way. A few minutes later, the police found him there and arrested him.A widow lived alone on the top floor of an apartment house. One morning her telephone rang. “Hello/' she said. “This is the viper,"" a man said. “I'm coming up."" “Somebody is fooling around,"" she thought, and hung up. A half-hour later the telephone rang again. It was the same man. “It's the viper,"" he said. ""I'll be up soon."" The widow didn't know what to think, but she was getting frightened. Once more the telephone rang. Again it was the viper. ""I'm coming up now,"" he said. She quickly called the police. They said they would be right over. When the doorbell rang, she sighed with relief. ""They are here!"" she thought. But when she opened the door, there stood a little old man with a bucket and a cloth. ""I am the viper,"" he said. ""I vish to vash and vipe the vindows."" "
A man named Rupert lived with his dog in a house deep in the woods. Rupert was a hunter,"A man named Rupert lived with his dog in a house deep in the woods. Rupert was a hunter and a trapper. The dog was a big German shepherd named Sam. Rupert had raised Sam from a pup. Almost every morning Rupert went hunting, and Sam stayed behind and guarded the house. One morning, as Rupert was checking his traps, he got the feeling that something was wrong at home. He hurried back as fast as he could, but when he got there he found that Sam was missing. He searched the house and the woods nearby, but Sam was nowhere to be seen. He called and he called, but the dog did not answer. For days Rupert looked for Sam, but he could find no trace of him. Finally he gave up and went back to his work. But one morning he heard something moving in the attic. He picked up his gun. Then he thought, ""I'd better be quiet about this."" So he took off his boots. And in his bare feet he began to climb the attic stairs. He slowly took one step — then another — then another, until at last he reached the attic door. He stood outside listening, but he didn't hear a thing. Then he opened the door, and — ""AAAAAAAAAAAH!"" (At this point, the storyteller stops, as if he has finished. Then usually somebody will ask, ""Why did Rupert scream?"" The storyteller replies, ""You'd scream too if you stepped on a nail in your bare feet."")"
Aaron Kelly was dead. They bought him a coffin and had a funeral and buried him. But that night ,"Aaron Kelly was dead. They bought him a coffin and had a funeral and buried him. But that night he got out of his coffin, and he came home. His family was sitting around the fire when he walked in. He sat down next to his widow, and he said, ""What's going on? You all act like somebody died. Who's dead?"" His widow said, ""You are.""  ""I don't feel dead,"" he said. ""I feel fine."" ""You don't look fine,"" his widow said. ""You look dead. You'd better get back to the grave where you belong.""  ""I'm not going back to the grave until I feel dead,"" he said. Since Aaron wouldn't go back, his widow couldn't collect his life insurance. Without that, she couldn't pay for the coffin. And the undertaker said he would take it back. Aaron didn't care. He just sat by the fire rocking in a chair and warming his hands and feet. But his joints were dry and his back was stiff, and every time he moved, he creaked and cracked. One night the best fiddler in town came to court the widow. Since Aaron was dead, the fiddler wanted to marry her. The two of them sat on one side of the fire, and Aaron sat on the other side, creaking and cracking. ""How long do we have to put up with this dead corpse?"" the widow asked. ""Something must be done,"" the fiddler said. ""This isn't very jolly,"" Aaron said. ""Let's dance!"" The fiddler got out his fiddle and began to play. Aaron stretched himself, shook himself, got up, took a step or two, and began to dance. With his old bones rattling, and his yellow teeth snap- ping, and his bald head wagging, and his arms flip-flopping — around and around he went. With his long legs clicking, and his kneebones knocking, he skipped and pranced around the room. How that dead man danced! But pretty soon a bone worked loose and fell to the floor. ""Look at that!"" said the fiddler. ""Play faster!"" said the widow. The fiddler played faster. Crickety-crack, down and back, the dead man went hopping, and his dry bones kept dropping — this way, that way, the pieces just kept popping. ""Play, man! Play!"" cried the widow. The fiddler fiddled, and dead Aaron danced. Then Aaron fell apart, collapsed into a pile of bones — all except his bald headbone that grinned at the fiddler, cracked its teeth — and kept dancing. ""Look at that!"" groaned the fiddler. ""Play louder!"" cried the widow. ""Ho, ho!"" said the headbone. ""Ain't we having fun!"" The fiddler couldn't stand it. ""Widow,"" he said. ""I'm going home,"" and he never came back. The family gathered up Aaron's bones and put them back in the coffin. They mixed them up so he couldn't fit them together. After that, Aaron stayed in his grave. But his widow never did get married again. Aaron had seen to that."
"An old man was out for a walk. When a storm came up, he looked for a place to take","An old man was out for a walk. When a storm came up, he looked for a place to take shelter. Soon he came to an old house. He ran up on the porch and knocked on the door, but nobody answered. By now rain was pouring down, thunder was booming, and lightning was flashing. So he tried the door. When he found it was unlocked, he went inside. Except for a pile of wooden boxes, the house was empty. He broke up some of the boxes and made a fire with them. Then he sat down in front of the fire and dried himself. It was so warm and cozy that he fell asleep. When he woke up a black cat was sitting near the fire. It stared at him for a while. Then it purred. ""That's a nice cat,"" he thought, and he dozed off again. When he opened his eyes, there was a second cat in the room. But this one was as big as a wolf. It looked at him very closely, and it asked, ""Shall we do it now?"" ""No,"" said the other cat. ""Let's wait till Martin comes."" ""I must be dreaming,"" thought the old man. He closed his eyes again. Then he took another look. But now there was a third cat in the room, and this one was as big as a tiger. It looked the old man over, and it asked, ""Shall we do it now?"" ""No,"" said the others. ""Let's wait till Martin comes."" The old man jumped up, jumped out the window and started running. ""When Martin comes, you tell him I couldn't wait,"" he called. A businessman arrived at a hotel late one night and asked for a room. The room clerk told him the hotel was all filled up. ""There is only one empty room,"" he said. ""But we don't rent that one because it is haunted."" ""I'll take it,"" said the businessman. ""I don't believe in ghosts."" The man went up to the room. He unpacked his things, and he went to bed. As soon as he did, a ghost came out of the closet. Its fingers were bleeding, and it was"
"moaning, “Bloody fingers! Bloody fingers!"" When the man saw the ghost, he grabbed his things","moaning, “Bloody fingers! Bloody fingers!"" When the man saw the ghost, he grabbed his things and ran. The next night a woman arrived very late. Again, all the rooms were taken except the haunted room. ""I'll sleep there,"" she said. ""I'm not afraid of ghosts."" As soon as she got into bed, the ghost came out of the closet. Its fingers still were bleeding. It still was moaning, ""Bloody fingers! Bloody fingers!"" And the woman took one look and ran. A week later another guest arrived very late. He also took the haunted room. After he unpacked, he got out his guitar and he began to play. Soon the ghost appeared. As before, its fingers were bleeding, and it was moaning, ""Bloody fingers! Bloody fingers!"" The man paid no attention. He just kept strumming his guitar. But the ghost kept moaning, and its fingers kept bleeding. Finally, the guitar player looked up. ""Cool it, man!"" he said. ""Get yourself a Band-Aid."" “If you got your pause right, she'll fetch a dear little yelp and spring right out of her shoes. . . There are three approaches to telling these jump stories. Two are found in Chapter 1. In the third approach, the ghost returns to search for what has been stolen. Feigning innocence, the grave robber asks what has become of various parts of the ghost's body. To each question, the ghost replies, “All withered and wasted away."" When the robber mentions the part of the body that was stolen, the ghost shrieks, "" You 've got it!"" See Botkin, American, pp. 502-503; Burrison; Roberts, Old Greasybeard, pp. 33-36; Stimson, JAF 58:126. Ghosts (pp. 21-34): In almost every civilization, there has been a belief that the dead return. They are said to come back for various reasons. Their lives were ended before their allotted time."" They did not receive a proper burial. They had important business to finish or a responsibility to meet. They wished to punish somebody or to take revenge. Or they wanted to comfort or advise someone or obtain forgiveness. It is said that some return as human beings. In fact, they may look just as they did when they were alive, and people they meet may not realize they are ghosts. One of the best known of these “living ghosts"" is the ghostly or vanishing hitchhiker. It usually is late at night that a motorist encounters her. She is standing on a street corner or at the side of a road, and she asks to be taken home. She sits in the back seat of the car. But when the driver finds the address he has been given, he discovers that she has vanished. When he informs her family of this, he learns that she died on that night several years before at the spot where he picked her up.There are two stories about living ghosts in Chapter 2: “The Guests"" and ""Cold as Clay."" Some persons who die are said to return as animals, particularly as dogs. Other ghosts may have a spectral quality. Or they may appear as a ball of fire or as a moving light. Or they may make their presence known through sounds they make or actions they take, such as slamming a door, rattling a key in a lock, or moving furniture. The ghosts of animals also have been reported, as have the ghosts of objects such as guns, boots, and rifles, and trains and cars associated with death. Ghosts of human beings do many things a human does. They eat, drink, ride on trains and buses, play the piano, and go fishing. They also laugh, cry, shout, whisper, and make all sorts of noises. When it has completed what it set out to do, a ghost is likely to return to its grave. But at times this may require the help of a person, such as a minister, who may be experienced in “laying” ghosts, or putting them to rest. If you wish to see or hear a ghost, these are some recommended approaches: Look back over your left shoulder. Look through either one of a mule's ears. Look in a mirror with another person. Arrange six pure white dinner plates around a table, then go to a cemetery at noon and call the name of someone you once knew who is buried there. If you encounter a ghost, it is advised that you speak to it. If you do so, you may be able to help it finish whatever it is doing and return to its grave. Some say it is most effective if you address a ghost this way: “In the name of God [or in the name of the Father, the Son, and the Holy Ghost], what do you want?"" They also say that holding a Bible will protect you against a revengeful ghost and demonstrate your sincerity. However, most ghosts are not regarded as dangerous. As the folklorist Maria Leach pointed out, “Usually a ghost is some poor harmless soul . . . looking for someone with enough understanding and kindness to speak to it and do it  some little favor.” See Beardsley and Hankie, CFQ 1:303-36; CFQ 2:3-25; Creighton, pp. i-xi; Hole, pp. 1-12; Gardner, p. 85; Leach, Dictionary, ""Revenant,” pp. 933-34; Leach Thins pp. 9-11. *' "" The ?"" (PP- 23-24): This tale describes a forerunner, or a forewarning of death. The warning is a skeletonlike figure that appears, then chases the principal characters. The skeleton actually is a ""wraith,” an apparition that depicts a living person as he or she will look at death. But the most commonly re- ported forerunners are heard, not seen. They are sounds like a knock on the door or the striking of a clock. See Creighton pp. 1-7, 69-70. The Haunted Ho ™"" (PP- 29-32): The tale of a person who is brave enough to spend a night in a haunted house, and who often is rewarded for his bravery, is told again and again around the world. There are many versions of this story, but the theme never changes. In this book there are four disparate variants of this tale: ""Me Tie Dough-ty Walker!"" ""The Haunted House,” ""Wait till Martin Comes,” and ""The Ghost with the Bloody Fingers."" The tale is classified as Type 326 (the youth who wanted to know what fear was). SeeIves, A/ff 4:61-67; Roberts, Old Greasybeard, pp. 72-74, 187; Roberts, South, pp. 35-38, 217-18. ""The Hearse Song"" (p. 39): Although many adults are familiarwith this song, it is best known in the elementary schools But during World War I, it was a war song that was sung by servicemen from America and England. One version went this way: ""Did you ever think as the hearse rolls by That some of these days you must surely die? They'll take you away in a big black hack; They'll take you away but they won't bring you back. . . And your eyes drop out and your teeth fall in And the worms crawl over your mouth and chin; And the worms crawl out and the worms crawl in And your limbs drop off limb by limb."" The words have changed quite a bit since then. Worms now play pinochle on your snout. There is jelly between your toes. And pus, like whipping cream, pours out of your stomach. With children as the audience, it is a more gruesome song, but it is not as grim. One scholar associates the change of words with a change of function. During World War I, the song helped servicemen deal with the fear they felt. These days it helps children confirm the reality of death, yet through satire and humor deny its reality for them. The song is part of an old poetic tradition. During the Middle Ages many of the poems written in European countries dealt with death and decay. Here is a verse of this type from a twelfth-century poem, which has been translated from the Middle English: ""A vicious worm lives in my backbone; My eyes are dazed and very dim; My guts rot, my hair is green. My teeth grin very grimly."""
We didn’t question why the small town we’d found after getting lost in the countryside ,"We didn’t question why the small town we’d found after getting lost in the countryside wasn’t on the map. We didn’t question why the shopkeeper in town didn’t have eyebrows or hair on his head. We didn’t question why he looked so strangely (greedily) at us. We didn’t question why the gas at the station we stopped at was so (lure in travellers) cheap. We didn’t question why the clerk at the station (where are her eyebrows and hair) insisted on making a phonecall in the back before ringing us up. We didn’t question why the (funny) man outside by our car let us know that the sun was going down. We didn’t question why so many (bald) people stood on the street, watching us frantically leave their town behind. We didn’t question why we began pulling our hair out or why we decided to turn around and head back to town. We knew why."
"I first met my wife in high school. Her beautiful, sparkling eyes drew me in; they were","I first met my wife in high school. Her beautiful, sparkling eyes drew me in; they were a reflection of heaven, and her voice, a chorus of angels. I proposed after we graduated from college and we planned our future together. But things have changed since then; she’s been acting strange lately. In bed she’d toss and turn all night, muttering under her breath. Some nights I’d hear other strange noises, like faint screams. I still loved her, though. We decided to get married at our local church. Before I knew it, I was waiting at the altar for her to walk down the aisle. I nodded to the priest and signaled to the men sitting in the front row. We pinned her on top of the altar as the priest wrapped her arms and legs in chains. She hissed and howled, her body writhing in agony. The priest grasped the crucifix in front of her face and began the recitation. I wasn’t going to let her go. I wanted my wife back."
"Mommy always leaves me and daddy home on Saturday nights, and me and daddy","Mommy always leaves me and daddy home on Saturday nights, and me and daddy always go get ice cream in the car after dinner. I have to sit in the back seat until I’m a big boy. I go into the kitchen to see what Daddy is cooking for dinner after my Barney movie is over, but he’s not in there this time. I saw a note on the counter that said mommy and Uncle James were going somewhere together. I’m not sure, I don’t read that well. I go find Daddy in the garage. I shut the door behind me like I’m supposed to. Daddy is in the car and he already has the car turned on. We must not be eating dinner tonight, only ice cream. I get in the backseat behind Daddy since I’m not a big boy yet. Daddy didn’t say anything when I said hello to him. Maybe he can’t hear me over the loud car. I think I’ll take a nap on the way to ice cream. I feel kinda sleepy."
